Time,Average(A)
(us),(V)
4.78370035,-1.813473
4.78770035,-1.817671
4.79170035,-1.821801
4.79570035,-1.825862
4.79970035,-1.829859
4.80370035,-1.833787
4.80770035,-1.837647
4.81170035,-1.841441
4.81570035,-1.84517
4.81970035,-1.848835
4.82370035,-1.852434
4.82770035,-1.855968
4.83170035,-1.859431
4.83570035,-1.862829
4.83970035,-1.866153
4.84370035,-1.869408
4.84770035,-1.872598
4.85170035,-1.875718
4.85570035,-1.878769
4.85970035,-1.881754
4.86370035,-1.884677
4.86770035,-1.887528
4.87170035,-1.890313
4.87570035,-1.893039
4.87970035,-1.8957
4.88370035,-1.898295
4.88770035,-1.90083
4.89170035,-1.903302
4.89570035,-1.90571
4.89970035,-1.908056
4.90370035,-1.910341
4.90770035,-1.912568
4.91170035,-1.914731
4.91570035,-1.916837
4.91970034,-1.918879
4.92370034,-1.920868
4.92770034,-1.922795
4.93170034,-1.924665
4.93570034,-1.926477
4.93970034,-1.928231
4.94370034,-1.929931
4.94770034,-1.931576
4.95170034,-1.933167
4.95570034,-1.934705
4.95970034,-1.936193
4.96370034,-1.937634
4.96770034,-1.93902
4.97170034,-1.940356
4.97570034,-1.941641
4.97970034,-1.942874
4.98370034,-1.944051
4.98770034,-1.945178
4.99170034,-1.946251
4.99570034,-1.94727
4.99970034,-1.948235
5.00370034,-1.949146
5.00770034,-1.950008
5.01170034,-1.950816
5.01570034,-1.951572
5.01970034,-1.952274
5.02370034,-1.95293
5.02770034,-1.95353
5.03170034,-1.954077
5.03570034,-1.954575
5.03970034,-1.955016
5.04370034,-1.955406
5.04770034,-1.955744
5.05170034,-1.956027
5.05570034,-1.956261
5.05970034,-1.956441
5.06370034,-1.956566
5.06770034,-1.956642
5.07170034,-1.956667
5.07570034,-1.956634
5.07970034,-1.956552
5.08370034,-1.956419
5.08770034,-1.956226
5.09170034,-1.955985
5.09570034,-1.955691
5.09970034,-1.955343
5.10370034,-1.954938
5.10770034,-1.95448
5.11170034,-1.953969
5.11570034,-1.953403
5.11970034,-1.952784
5.12370034,-1.952108
5.12770034,-1.951375
5.13170034,-1.95059
5.13570034,-1.949748
5.13970034,-1.94885
5.14370034,-1.947895
5.14770034,-1.946884
5.15170034,-1.945815
5.15570034,-1.944689
5.15970034,-1.943506
5.16370034,-1.942263
5.16770034,-1.940961
5.17170034,-1.939604
5.17570034,-1.938182
5.17970034,-1.936704
5.18370034,-1.935163
5.18770034,-1.93356
5.19170034,-1.931898
5.19570034,-1.930173
5.19970034,-1.928389
5.20370034,-1.926542
5.20770034,-1.924626
5.21170034,-1.922654
5.21570034,-1.920617
5.21970034,-1.918511
5.22370034,-1.916342
5.22770034,-1.914109
5.23170034,-1.911807
5.23570034,-1.909437
5.23970034,-1.907006
5.24370034,-1.9045
5.24770034,-1.901928
5.25170034,-1.899285
5.25570034,-1.896575
5.25970034,-1.893795
5.26370034,-1.890944
5.26770034,-1.888021
5.27170034,-1.885024
5.27570033,-1.881955
5.27970033,-1.878815
5.28370033,-1.875602
5.28770033,-1.87231
5.29170033,-1.868946
5.29570033,-1.865506
5.29970033,-1.86199
5.30370033,-1.858396
5.30770033,-1.854726
5.31170033,-1.850976
5.31570033,-1.847148
5.31970033,-1.843239
5.32370033,-1.839251
5.32770033,-1.835185
5.33170033,-1.831032
5.33570033,-1.8268
5.33970033,-1.822485
5.34370033,-1.818087
5.34770033,-1.813607
5.35170033,-1.809041
5.35570033,-1.804386
5.35970033,-1.799652
5.36370033,-1.794827
5.36770033,-1.789914
5.37170033,-1.784919
5.37570033,-1.77983
5.37970033,-1.774656
5.38370033,-1.769393
5.38770033,-1.764035
5.39170033,-1.758589
5.39570033,-1.753055
5.39970033,-1.747427
5.40370033,-1.741719
5.40770033,-1.735916
5.41170033,-1.730024
5.41570033,-1.724045
5.41970033,-1.71797
5.42370033,-1.711805
5.42770033,-1.705547
5.43170033,-1.699197
5.43570033,-1.692753
5.43970033,-1.686215
5.44370033,-1.679582
5.44770033,-1.672856
5.45170033,-1.666037
5.45570033,-1.659117
5.45970033,-1.652104
5.46370033,-1.644992
5.46770033,-1.637784
5.47170033,-1.630484
5.47570033,-1.623077
5.47970033,-1.615577
5.48370033,-1.607977
5.48770033,-1.600282
5.49170033,-1.592486
5.49570033,-1.584589
5.49970033,-1.576593
5.50370033,-1.5685
5.50770033,-1.560304
5.51170033,-1.55201
5.51570033,-1.543613
5.51970033,-1.535116
5.52370033,-1.526519
5.52770033,-1.51782
5.53170033,-1.509019
5.53570033,-1.500114
5.53970033,-1.491106
5.54370033,-1.481997
5.54770033,-1.472794
5.55170033,-1.463485
5.55570033,-1.454076
5.55970033,-1.444564
5.56370033,-1.43495
5.56770033,-1.425235
5.57170033,-1.415416
5.57570033,-1.405505
5.57970033,-1.395492
5.58370033,-1.385383
5.58770033,-1.375174
5.59170033,-1.364864
5.59570033,-1.35446
5.59970033,-1.343957
5.60370033,-1.333355
5.60770033,-1.322655
5.61170033,-1.311859
5.61570033,-1.300967
5.61970033,-1.289978
5.62370033,-1.27889
5.62770032,-1.267708
5.63170032,-1.256431
5.63570032,-1.245052
5.63970032,-1.23358
5.64370032,-1.222019
5.64770032,-1.210361
5.65170032,-1.198607
5.65570032,-1.186761
5.65970032,-1.174821
5.66370032,-1.162793
5.66770032,-1.150671
5.67170032,-1.138456
5.67570032,-1.126149
5.67970032,-1.113756
5.68370032,-1.101272
5.68770032,-1.088697
5.69170032,-1.076036
5.69570032,-1.063287
5.69970032,-1.050453
5.70370032,-1.037529
5.70770032,-1.024521
5.71170032,-1.011429
5.71570032,-0.998253
5.71970032,-0.984993
5.72370032,-0.9716535
5.72770032,-0.9582296
5.73170032,-0.9447277
5.73570032,-0.9311459
5.73970032,-0.9174835
5.74370032,-0.9037477
5.74770032,-0.8899305
5.75170032,-0.8760374
5.75570032,-0.8620697
5.75970032,-0.8480314
5.76370032,-0.8339154
5.76770032,-0.8197323
5.77170032,-0.8054754
5.77570032,-0.7911472
5.77970032,-0.7767555
5.78370032,-0.7622911
5.78770032,-0.7477598
5.79170032,-0.7331663
5.79570032,-0.7185102
5.79970032,-0.7037874
5.80370032,-0.6890067
5.80770032,-0.674163
5.81170032,-0.6592615
5.81570032,-0.6443022
5.81970032,-0.6292831
5.82370032,-0.6142093
5.82770032,-0.5990805
5.83170032,-0.5839032
5.83570032,-0.5686707
5.83970032,-0.5533879
5.84370032,-0.5380566
5.84770032,-0.5226799
5.85170032,-0.5072533
5.85570032,-0.4917836
5.85970032,-0.4762698
5.86370032,-0.4607133
5.86770032,-0.4451151
5.87170032,-0.4294774
5.87570032,-0.4138006
5.87970032,-0.3980934
5.88370032,-0.3823462
5.88770032,-0.3665644
5.89170032,-0.350753
5.89570032,-0.3349074
5.89970032,-0.319037
5.90370032,-0.3031352
5.90770032,-0.2872084
5.91170032,-0.2712548
5.91570032,-0.2552834
5.91970032,-0.2392862
5.92370032,-0.2232662
5.92770032,-0.2072286
5.93170032,-0.1911744
5.93570032,-0.1751045
5.93970032,-0.1590231
5.94370032,-0.1429258
5.94770032,-0.1268175
5.95170032,-0.1106999
5.95570032,-0.09457264
5.95970032,-0.07844036
5.96370032,-0.06230093
5.96770032,-0.04615906
5.97170032,-0.03001663
5.97570032,-0.01387162
5.97970031,0.00227053
5.98370031,0.01841266
5.98770031,0.03454839
5.99170031,0.05067816
5.99570031,0.06680194
5.99970031,0.08291537
6.00370031,0.09902173
6.00770031,0.115117
6.01170031,0.1311949
6.01570031,0.1472572
6.01970031,0.1633081
6.02370031,0.17934
6.02770031,0.1953502
6.03170031,0.2113415
6.03570031,0.2273106
6.03970031,0.243256
6.04370031,0.2591749
6.04770031,0.2750656
6.05170031,0.2909288
6.05570031,0.3067644
6.05970031,0.3225679
6.06370031,0.3383378
6.06770031,0.3540753
6.07170031,0.3697765
6.07570031,0.3854406
6.07970031,0.4010679
6.08370031,0.416654
6.08770031,0.4321997
6.09170031,0.4477033
6.09570031,0.4631622
6.09970031,0.4785767
6.10370031,0.4939426
6.10770031,0.5092616
6.11170031,0.5245313
6.11570031,0.5397505
6.11970031,0.5549189
6.12370031,0.5700325
6.12770031,0.5850952
6.13170031,0.6000984
6.13570031,0.6150488
6.13970031,0.6299387
6.14370031,0.6447729
6.14770031,0.6595414
6.15170031,0.674253
6.15570031,0.6888985
6.15970031,0.7034808
6.16370031,0.7179991
6.16770031,0.732451
6.17170031,0.7468367
6.17570031,0.761157
6.17970031,0.7754018
6.18370031,0.7895779
6.18770031,0.8036861
6.19170031,0.8177188
6.19570031,0.8316784
6.19970031,0.8455665
6.20370031,0.859375
6.20770031,0.8731107
6.21170031,0.8867666
6.21570031,0.9003471
6.21970031,0.9138479
6.22370031,0.9272666
6.22770031,0.9406069
6.23170031,0.9538656
6.23570031,0.9670406
6.23970031,0.9801347
6.24370031,0.9931462
6.24770031,1.006073
6.25170031,1.018912
6.25570031,1.031666
6.25970031,1.044336
6.26370031,1.056916
6.26770031,1.06941
6.27170031,1.081815
6.27570031,1.094131
6.27970031,1.106359
6.28370031,1.118494
6.28770031,1.13054
6.29170031,1.142498
6.29570031,1.15436
6.29970031,1.166133
6.30370031,1.177813
6.30770031,1.189398
6.31170031,1.200893
6.31570031,1.212291
6.31970031,1.223598
6.32370031,1.234813
6.32770031,1.245928
6.33170031,1.256957
6.3357003,1.267886
6.3397003,1.278719
6.3437003,1.289452
6.3477003,1.300096
6.3517003,1.310642
6.3557003,1.321089
6.3597003,1.331442
6.3637003,1.341701
6.3677003,1.351863
6.3717003,1.361925
6.3757003,1.371894
6.3797003,1.381768
6.3837003,1.391541
6.3877003,1.401219
6.3917003,1.410802
6.3957003,1.420286
6.3997003,1.429676
6.4037003,1.438969
6.4077003,1.448167
6.4117003,1.45727
6.4157003,1.466276
6.4197003,1.475184
6.4237003,1.484001
6.4277003,1.492718
6.4317003,1.501351
6.4357003,1.509875
6.4397003,1.518292
6.4437003,1.526606
6.4477003,1.534822
6.4517003,1.542934
6.4557003,1.550948
6.4597003,1.55886
6.4637003,1.566675
6.4677003,1.574387
6.4717003,1.582001
6.4757003,1.589518
6.4797003,1.596932
6.4837003,1.604249
6.4877003,1.61147
6.4917003,1.618586
6.4957003,1.625613
6.4997003,1.632533
6.5037003,1.639351
6.5077003,1.646062
6.5117003,1.652671
6.5157003,1.659175
6.5197003,1.665577
6.5237003,1.671873
6.5277003,1.678074
6.5317003,1.684172
6.5357003,1.690163
6.5397003,1.696061
6.5437003,1.701855
6.5477003,1.707552
6.5517003,1.713148
6.5557003,1.718642
6.5597003,1.724038
6.5637003,1.729337
6.5677003,1.734535
6.5717003,1.739637
6.5757003,1.744641
6.5797003,1.749549
6.5837003,1.754359
6.5877003,1.759069
6.5917003,1.763683
6.5957003,1.768201
6.5997003,1.772622
6.6037003,1.776946
6.6077003,1.781179
6.6117003,1.785312
6.6157003,1.789352
6.6197003,1.793295
6.6237003,1.797145
6.6277003,1.800903
6.6317003,1.804564
6.6357003,1.808127
6.6397003,1.8116
6.6437003,1.814978
6.6477003,1.81826
6.6517003,1.821449
6.6557003,1.824546
6.6597003,1.827551
6.6637003,1.83046
6.6677003,1.833276
6.6717003,1.836002
6.6757003,1.838632
6.6797003,1.841174
6.6837003,1.843619
6.68770029,1.845973
6.69170029,1.848237
6.69570029,1.850409
6.69970029,1.852486
6.70370029,1.854472
6.70770029,1.856364
6.71170029,1.858167
6.71570029,1.859876
6.71970029,1.861493
6.72370029,1.863012
6.72770029,1.864446
6.73170029,1.865783
6.73570029,1.867029
6.73970029,1.868185
6.74370029,1.869243
6.74770029,1.870213
6.75170029,1.871089
6.75570029,1.871871
6.75970029,1.872563
6.76370029,1.873162
6.76770029,1.873668
6.77170029,1.874078
6.77570029,1.874395
6.77970029,1.874621
6.78370029,1.874753
6.78770029,1.874792
6.79170029,1.874732
6.79570029,1.874586
6.79970029,1.874339
6.80370029,1.874002
6.80770029,1.873572
6.81170029,1.87304
6.81570029,1.872423
6.81970029,1.871709
6.82370029,1.870898
6.82770029,1.86999
6.83170029,1.868993
6.83570029,1.867896
6.83970029,1.866704
6.84370029,1.865421
6.84770029,1.864038
6.85170029,1.86256
6.85570029,1.860979
6.85970029,1.859309
6.86370029,1.857543
6.86770029,1.855675
6.87170029,1.853711
6.87570029,1.851651
6.87970029,1.849495
6.88370029,1.847242
6.88770029,1.844886
6.89170029,1.842435
6.89570029,1.839885
6.89970029,1.837235
6.90370029,1.834487
6.90770029,1.831641
6.91170029,1.828691
6.91570029,1.825648
6.91970029,1.8225
6.92370029,1.819254
6.92770029,1.815909
6.93170029,1.81246
6.93570029,1.808911
6.93970029,1.805263
6.94370029,1.801513
6.94770029,1.79766
6.95170029,1.793709
6.95570029,1.789651
6.95970029,1.785491
6.96370029,1.78123
6.96770029,1.776869
6.97170029,1.772402
6.97570029,1.767831
6.97970029,1.76316
6.98370029,1.758381
6.98770029,1.753502
6.99170029,1.748515
6.99570029,1.743423
6.99970029,1.738231
7.00370029,1.732934
7.00770029,1.72753
7.01170029,1.722027
7.01570029,1.716411
7.01970029,1.71069
7.02370029,1.70487
7.02770029,1.698939
7.03170029,1.692904
7.03570029,1.686759
7.03970029,1.680509
7.04370028,1.674158
7.04770028,1.667696
7.05170028,1.661128
7.05570028,1.654454
7.05970028,1.647672
7.06370028,1.640782
7.06770028,1.633786
7.07170028,1.62668
7.07570028,1.619467
7.07970028,1.612154
7.08370028,1.604724
7.08770028,1.597186
7.09170028,1.589548
7.09570028,1.5818
7.09970028,1.573943
7.10370028,1.565976
7.10770028,1.557904
7.11170028,1.549719
7.11570028,1.54143
7.11970028,1.533033
7.12370028,1.524529
7.12770028,1.515912
7.13170028,1.507192
7.13570028,1.498354
7.13970028,1.489414
7.14370028,1.480367
7.14770028,1.471213
7.15170028,1.461953
7.15570028,1.452583
7.15970028,1.443108
7.16370028,1.433523
7.16770028,1.42384
7.17170028,1.414046
7.17570028,1.404148
7.17970028,1.39415
7.18370028,1.38405
7.18770028,1.373842
7.19170028,1.363532
7.19570028,1.353122
7.19970028,1.342612
7.20370028,1.331995
7.20770028,1.321279
7.21170028,1.310458
7.21570028,1.299537
7.21970028,1.288515
7.22370028,1.277395
7.22770028,1.266171
7.23170028,1.25485
7.23570028,1.243422
7.23970028,1.231904
7.24370028,1.22029
7.24770028,1.208581
7.25170028,1.196778
7.25570028,1.184882
7.25970028,1.172891
7.26370028,1.160809
7.26770028,1.148631
7.27170028,1.136364
7.27570028,1.124002
7.27970028,1.111552
7.28370028,1.099013
7.28770028,1.086384
7.29170028,1.073666
7.29570028,1.06086
7.29970028,1.047969
7.30370028,1.034986
7.30770028,1.02192
7.31170028,1.008773
7.31570028,0.9955348
7.31970028,0.9822175
7.32370028,0.9688159
7.32770028,0.9553363
7.33170028,0.9417723
7.33570028,0.9281279
7.33970028,0.9144068
7.34370028,0.9006062
7.34770028,0.8867272
7.35170028,0.8727717
7.35570028,0.8587449
7.35970028,0.8446413
7.36370028,0.8304646
7.36770028,0.8162188
7.37170028,0.8018982
7.37570028,0.7875102
7.37970028,0.7730512
7.38370028,0.7585275
7.38770028,0.7439309
7.39170028,0.7292727
7.39570027,0.7145509
7.39970027,0.6997656
7.40370027,0.6849219
7.40770027,0.6700131
7.41170027,0.6550469
7.41570027,0.6400223
7.41970027,0.6249408
7.42370027,0.6098036
7.42770027,0.5946124
7.43170027,0.5793715
7.43570027,0.564072
7.43970027,0.5487262
7.44370027,0.5333326
7.44770027,0.5178906
7.45170027,0.5023997
7.45570027,0.486867
7.45970027,0.471291
7.46370027,0.4556719
7.46770027,0.4400084
7.47170027,0.4243114
7.47570027,0.4085751
7.47970027,0.3927971
7.48370027,0.3769903
7.48770027,0.3611481
7.49170027,0.3452745
7.49570027,0.3293711
7.49970027,0.3134369
7.50370027,0.2974737
7.50770027,0.2814858
7.51170027,0.2654775
7.51570027,0.2494411
7.51970027,0.2333863
7.52370027,0.2173089
7.52770027,0.2012146
7.53170027,0.185103
7.53570027,0.1689778
7.53970027,0.152835
7.54370027,0.1366808
7.54770027,0.1205215
7.55170027,0.1043468
7.55570027,0.08816584
7.55970027,0.07197564
7.56370027,0.05578627
7.56770027,0.03959225
7.57170027,0.02339508
7.57570027,0.00719951
7.57970027,-0.00899439
7.58370027,-0.02518683
7.58770027,-0.04137402
7.59170027,-0.05755296
7.59570027,-0.07372597
7.59970027,-0.08988845
7.60370027,-0.1060366
7.60770027,-0.1221791
7.61170027,-0.1383028
7.61570027,-0.1544124
7.61970027,-0.1705063
7.62370027,-0.1865781
7.62770027,-0.2026343
7.63170027,-0.2186679
7.63570027,-0.2346753
7.63970027,-0.2506598
7.64370027,-0.2666188
7.64770027,-0.2825479
7.65170027,-0.2984517
7.65570027,-0.3143221
7.65970027,-0.3301615
7.66370027,-0.3459663
7.66770027,-0.3617375
7.67170027,-0.3774716
7.67570027,-0.3931666
7.67970027,-0.408828
7.68370027,-0.4244436
7.68770027,-0.4400187
7.69170027,-0.4555487
7.69570027,-0.4710341
7.69970027,-0.4864741
7.70370027,-0.5018657
7.70770027,-0.5172127
7.71170027,-0.5325036
7.71570027,-0.5477507
7.71970027,-0.5629373
7.72370027,-0.5780716
7.72770027,-0.5931543
7.73170027,-0.6081766
7.73570027,-0.6231447
7.73970027,-0.6380537
7.74370027,-0.652898
7.74770026,-0.667686
7.75170026,-0.6824096
7.75570026,-0.6970692
7.75970026,-0.7116619
7.76370026,-0.7261914
7.76770026,-0.7406492
7.77170026,-0.7550462
7.77570026,-0.7693698
7.77970026,-0.7836252
7.78370026,-0.7978072
7.78770026,-0.8119175
7.79170026,-0.8259544
7.79570026,-0.8399144
7.79970026,-0.8538042
7.80370026,-0.8676125
7.80770026,-0.8813484
7.81170026,-0.8950024
7.81570026,-0.9085796
7.81970026,-0.9220757
7.82370026,-0.9354901
7.82770026,-0.9488229
7.83170026,-0.9620763
7.83570026,-0.9752437
7.83970026,-0.9883289
7.84370026,-1.001328
7.84770026,-1.014242
7.85170026,-1.02707
7.85570026,-1.039812
7.85970026,-1.052465
7.86370026,-1.065032
7.86770026,-1.07751
7.87170026,-1.089894
7.87570026,-1.102195
7.87970026,-1.114401
7.88370026,-1.126519
7.88770026,-1.138547
7.89170026,-1.150477
7.89570026,-1.162319
7.89970026,-1.174068
7.90370026,-1.185721
7.90770026,-1.197285
7.91170026,-1.20875
7.91570026,-1.22012
7.91970026,-1.2314
7.92370026,-1.242581
7.92770026,-1.253674
7.93170026,-1.264666
7.93570026,-1.275561
7.93970026,-1.286359
7.94370026,-1.297061
7.94770026,-1.307669
7.95170026,-1.318179
7.95570026,-1.32859
7.95970026,-1.338907
7.96370026,-1.349126
7.96770026,-1.359247
7.97170026,-1.369274
7.97570026,-1.379204
7.97970026,-1.389032
7.98370026,-1.398766
7.98770026,-1.408403
7.99170026,-1.417942
7.99570026,-1.427383
7.99970026,-1.436727
8.00370026,-1.445975
8.00770026,-1.455127
8.01170026,-1.464182
8.01570026,-1.473141
8.01970026,-1.482003
8.02370026,-1.490772
8.02770026,-1.499444
8.03170026,-1.508026
8.03570026,-1.516507
8.03970026,-1.524893
8.04370026,-1.533184
8.04770026,-1.541378
8.05170026,-1.549483
8.05570026,-1.55749
8.05970026,-1.565407
8.06370026,-1.57323
8.06770026,-1.580961
8.07170026,-1.588599
8.07570026,-1.596148
8.07970026,-1.603606
8.08370026,-1.610972
8.08770026,-1.618245
8.09170026,-1.625435
8.09570026,-1.632532
8.09970026,-1.639539
8.10370025,-1.646451
8.10770025,-1.653267
8.11170025,-1.659989
8.11570025,-1.66662
8.11970025,-1.673155
8.12370025,-1.679595
8.12770025,-1.685938
8.13170025,-1.692185
8.13570025,-1.698334
8.13970025,-1.704388
8.14370025,-1.710353
8.14770025,-1.716223
8.15170025,-1.722004
8.15570025,-1.727698
8.15970025,-1.733303
8.16370025,-1.738817
8.16770025,-1.744247
8.17170025,-1.74959
8.17570025,-1.754848
8.17970025,-1.76002
8.18370025,-1.765109
8.18770025,-1.770114
8.19170025,-1.775035
8.19570025,-1.779877
8.19970025,-1.78464
8.20370025,-1.789325
8.20770025,-1.79393
8.21170025,-1.798455
8.21570025,-1.802909
8.21970025,-1.807284
8.22370025,-1.811583
8.22770025,-1.815806
8.23170025,-1.819959
8.23570025,-1.824039
8.23970025,-1.828044
8.24370025,-1.831981
8.24770025,-1.835849
8.25170025,-1.839645
8.25570025,-1.843373
8.25970025,-1.847032
8.26370025,-1.850626
8.26770025,-1.854157
8.27170025,-1.857618
8.27570025,-1.86102
8.27970025,-1.864354
8.28370025,-1.867629
8.28770025,-1.870841
8.29170025,-1.873989
8.29570025,-1.877077
8.29970025,-1.880102
8.30370025,-1.883059
8.30770025,-1.885961
8.31170025,-1.888799
8.31570025,-1.891577
8.31970025,-1.894298
8.32370025,-1.896959
8.32770025,-1.89956
8.33170025,-1.902108
8.33570025,-1.904597
8.33970025,-1.907031
8.34370025,-1.909408
8.34770025,-1.91173
8.35170025,-1.914005
8.35570025,-1.916223
8.35970025,-1.918389
8.36370025,-1.920504
8.36770025,-1.922571
8.37170025,-1.924585
8.37570025,-1.926551
8.37970025,-1.928466
8.38370025,-1.930334
8.38770025,-1.932158
8.39170025,-1.933936
8.39570025,-1.935665
8.39970025,-1.937349
8.40370025,-1.938992
8.40770025,-1.940591
8.41170025,-1.942146
8.41570025,-1.943658
8.41970025,-1.94513
8.42370025,-1.946559
8.42770025,-1.947952
8.43170025,-1.949301
8.43570025,-1.950614
8.43970025,-1.951887
8.44370025,-1.953121
8.44770025,-1.954322
8.45170025,-1.955482
8.45570024,-1.956612
8.45970024,-1.957704
8.46370024,-1.958761
8.46770024,-1.959783
8.47170024,-1.960774
8.47570024,-1.961731
8.47970024,-1.962658
8.48370024,-1.963552
8.48770024,-1.964418
8.49170024,-1.965255
8.49570024,-1.966058
8.49970024,-1.966835
8.50370024,-1.967583
8.50770024,-1.968301
8.51170024,-1.968998
8.51570024,-1.969664
8.51970024,-1.970306
8.52370024,-1.970921
8.52770024,-1.971511
8.53170024,-1.972076
8.53570024,-1.972618
8.53970024,-1.973137
8.54370024,-1.973634
8.54770024,-1.97411
8.55170024,-1.974561
8.55570024,-1.974993
8.55970024,-1.975408
8.56370024,-1.975799
8.56770024,-1.976171
8.57170024,-1.976523
8.57570024,-1.976857
8.57970024,-1.977173
8.58370024,-1.977472
8.58770024,-1.977751
8.59170024,-1.978014
8.59570024,-1.978265
8.59970024,-1.978498
8.60370024,-1.978714
8.60770024,-1.978915
8.61170024,-1.979103
8.61570024,-1.979277
8.61970024,-1.979436
8.62370024,-1.979582
8.62770024,-1.979715
8.63170024,-1.979836
8.63570024,-1.979948
8.63970024,-1.980043
8.64370024,-1.980129
8.64770024,-1.980204
8.65170024,-1.980267
8.65570024,-1.98032
8.65970024,-1.980356
8.66370024,-1.980371
8.66770024,-1.980373
8.67170024,-1.980357
8.67570024,-1.980324
8.67970024,-1.98028
8.68370024,-1.980216
8.68770024,-1.980136
8.69170024,-1.980043
8.69570024,-1.979932
8.69970024,-1.979809
8.70370024,-1.979673
8.70770024,-1.979518
8.71170024,-1.979349
8.71570024,-1.979164
8.71970024,-1.978969
8.72370024,-1.978759
8.72770024,-1.978532
